mode,entry_gate,exit_gate,volume,n_od_pairs
3,119,147,0.08500000089406967,2
3,119,160,0.0849375018151477,20
2,173,93,0.08462500100722536,53
3,138,63,0.08446874991932418,83
4,83,147,0.0843749989871867,14
5,73,91,0.08437499852152541,10
2,165,28,0.08337500132620335,16
3,73,170,0.08337500132620335,2
2,65,153,0.08337499992921948,15
2,1,72,0.0833749994635582,1
4,155,22,0.08312499773455784,57
2,145,94,0.08300000219605863,4
3,145,63,0.08287500016740523,31
3,175,81,0.08284375006041955,64
5,107,140,0.08249999769032001,9
6,14,81,0.0824999975739047,4
2,173,11,0.08246875240001827,34
2,116,147,0.08246875123586506,12
3,73,167,0.08246874995529652,2
3,173,127,0.08200000133365393,8
2,155,22,0.08162499981699511,193
4,1,41,0.08156250417232513,1
3,0,41,0.08156250417232513,1
4,145,152,0.08156250044703484,2
5,88,94,0.08156249858438969,6
4,137,72,0.08156249858438969,7
4,9,160,0.08156249765306711,9
4,12,127,0.08156249765306711,9
4,27,170,0.08156249765306711,8
4,27,167,0.08156249765306711,8
4,3,92,0.08156249765306711,6
4,117,152,0.08156249765306711,3
4,19,94,0.08156249765306711,9
4,138,43,0.08156249765306711,8
4,1,10,0.08156249765306711,9
4,2,161,0.08156249765306711,4
1,155,81,0.08146874884550925,82
3,18,167,0.0812500003085006,39
4,138,81,0.08124999841675162,57
2,2,162,0.08124999786377884,14
3,154,93,0.08121875023061875,53
3,150,94,0.08099999977275729,8
1,2,170,0.080999999307096,2
5,165,0,0.0809374981909059,2
2,83,160,0.08071874872257467,73
1,175,61,0.0806562528014183,5
2,51,133,0.08065625093877316,5
1,12,101,0.08043749854550697,32
5,146,95,0.08031249837949872,9
5,142,161,0.08031249820487574,18
3,154,102,0.08009375081746839,12
1,4,125,0.08009375065739732,9
5,0,148,0.0800000000745058,2
5,5,168,0.07999999821186066,3
6,0,100,0.07999999821186066,1
4,0,161,0.07999999821186066,5
5,173,127,0.07999999821186066,6
5,176,168,0.07999999821186066,3
4,1,85,0.07999999821186066,5
4,5,0,0.07999999821186066,1
4,137,94,0.07999999774619937,14
6,114,0,0.07999999774619937,2
2,146,63,0.07950000144774094,16
1,2,147,0.0794999971985817,1
3,145,81,0.0794687510933727,58
5,156,163,0.07906249817460775,7
5,150,91,0.07906249776715413,15
5,138,91,0.07906249776715413,13
2,155,109,0.07903124984295573,56
1,175,94,0.07900000270456076,2
3,138,126,0.07893749931827188,94
1,176,122,0.07884375378489494,2
1,176,82,0.07884375023422763,21
3,79,147,0.07884374842979014,10
2,117,152,0.07884374586865306,3
2,156,23,0.07878125226125121,14
2,146,22,0.07862500107148662,131
3,119,23,0.0782500000204891,10
3,146,94,0.0779687509057112,12
3,156,41,0.07793749833945185,7
1,154,96,0.07762500047101639,7
2,155,82,0.07753125076123979,55
3,2,102,0.07746874913573265,3
3,155,126,0.07740625138103496,30
5,77,170,0.07718749961350113,7
2,137,126,0.0770625005097827,80
3,138,123,0.07706250021874439,81
2,145,43,0.07703124999534339,19
2,146,92,0.07703124941326678,10
2,121,23,0.07700000080512837,17
4,75,140,0.07656249823048711,10
3,4,122,0.07646875049977098,17
4,121,94,0.07624999806284904,5
5,2,97,0.0762499978300184,9
1,155,43,0.07612500182585791,38
3,146,71,0.07612500118557364,43
3,145,71,0.07612499973038211,20
2,86,127,0.07612499967217445,2
3,36,159,0.07612499967217445,2
2,146,104,0.07612499955575913,25
3,1,133,0.07600000003003515,23
6,75,22,0.0759375001071021,4
2,4,102,0.0758125017164275,3
3,154,82,0.07575000065844506,57
4,4,90,0.0756249979021959,17
2,86,161,0.07521875260863453,4
3,33,168,0.07521875062957406,8
3,39,159,0.07521874969825149,6
3,74,92,0.07521874457597733,1
3,33,133,0.07431249995715916,14
3,117,167,0.07431249797809869,3
3,3,122,0.07418750117358286,12
5,120,101,0.07406249974155799,16
5,83,0,0.07406249910127372,12
5,88,152,0.07406249816995114,41
2,1,127,0.07381250208709389,5
5,74,140,0.07374999835155904,8
5,88,162,0.07374999794410542,17
3,19,133,0.07371874968521297,31
2,173,22,0.07346875012444798,225
4,1,133,0.07343749847495928,18
5,5,171,0.07343749795109034,7
3,176,129,0.07340625039068982,10
2,137,43,0.07340624957578257,35
1,76,140,0.07340624846983701,10
3,138,125,0.07331250060815364,134
3,5,170,0.0729999989271164,1
3,135,23,0.07250000041676685,19
3,33,94,0.07250000035855919,5
6,64,160,0.07249999977648258,4
5,176,100,0.07249999884516001,4
4,138,72,0.07249999884516001,6
4,60,159,0.07249999884516001,5
4,33,168,0.07249999884516001,4
5,119,171,0.07249999884516001,5
4,88,94,0.07249999884516001,6
4,175,41,0.07249999791383743,2
4,18,147,0.07249999791383743,7
6,1,104,0.07249999791383743,1
4,121,43,0.07249999791383743,8
4,1,71,0.07249999791383743,8
4,51,94,0.07249999791383743,1
6,108,94,0.07249999791383743,1
4,4,92,0.07249999791383743,6
4,136,61,0.07249999791383743,6
4,86,101,0.07249999791383743,7
4,60,26,0.07249999791383743,6
4,74,28,0.07249999791383743,1
4,60,148,0.07249999791383743,7
4,1,130,0.07249999791383743,6
1,19,162,0.07249999768100679,5
4,154,126,0.07218749931780621,26
3,119,159,0.07200000016018748,4
3,3,163,0.07199999690055847,1
3,154,63,0.07181250024586916,47
3,0,162,0.07181249839777593,8
2,51,94,0.0715937539935112,1
2,144,72,0.0715937505592592,24
5,75,147,0.07156249869149178,19
5,154,99,0.07124999980442226,13
1,154,23,0.07124999920779373,26
2,0,140,0.07100000034552068,2
3,1,148,0.070812500664033,12
2,138,43,0.07068750011967495,34
2,150,43,0.07068749988684431,28
2,51,127,0.07068749703466892,2
5,76,140,0.07062499836320058,25
5,83,152,0.07031250040745363,25
6,137,22,0.07031249877763912,14
5,146,122,0.07000000111293048,4
4,119,170,0.06999999977415428,4
4,87,127,0.06999999890103936,4
5,0,127,0.06999999843537807,2
4,0,167,0.06999999843537807,2
5,1,85,0.06999999843537807,5
5,155,171,0.06999999843537807,5
4,3,127,0.06999999843537807,2
4,4,127,0.06999999843537807,2
4,1,132,0.06999999802792445,12
4,138,94,0.06999999802792445,12
5,120,160,0.06999999802792445,14
5,156,123,0.06999999802792445,14
1,19,168,0.06978125032037497,4
1,176,92,0.06978125014575198,8
3,117,170,0.06978124857414514,3
2,145,41,0.06978124752640724,2
3,175,71,0.06978124752640724,10
4,0,125,0.06968749989755452,11
2,115,167,0.06943749956553802,21
6,86,22,0.06937500275671482,3
3,73,23,0.06912500015459955,10
4,165,140,0.06906249839812517,4
4,4,63,0.0690624980488792,11
2,155,129,0.06903125104145147,23
2,150,126,0.06899999955203384,58
3,65,141,0.06887500127777457,33
3,51,147,0.06887499988079071,1
1,74,140,0.06881250024889596,118
3,155,97,0.06878125034563709,32
2,136,23,0.06865624991769437,63
3,149,81,0.06856250086275395,114
3,0,23,0.06837500166147947,5
5,115,168,0.06812499806983396,12
3,113,97,0.06806250289082527,6
3,2,147,0.06800000369548798,1
5,75,168,0.06781249807681888,21
3,75,23,0.06759375083493069,31
4,4,102,0.06718749925494194,3
4,3,102,0.06718749925494194,3
5,121,94,0.06718749832361937,5
1,1,162,0.06712499966670293,16
3,144,61,0.06706250080605969,34
2,155,71,0.06706250010756776,36
3,49,147,0.06706249713897705,1
2,156,72,0.06706249713897705,2
3,154,0,0.06699999934062362,5
4,75,167,0.06687499809777364,16
2,138,126,0.06665625005553011,68
4,3,110,0.06624999811174348,10
4,3,82,0.06624999811174348,10
4,4,82,0.06624999811174348,10
2,112,170,0.0661562499590218,21
2,86,130,0.0661562499590218,7
2,60,26,0.06615624972619116,8
3,60,147,0.06615624949336052,11
2,20,41,0.06615624576807022,1
1,12,151,0.06609375102561899,27
3,154,148,0.06599999871104956,2
4,75,170,0.06593749817693606,16
5,115,152,0.06562499864958227,29
5,73,94,0.06531250092666596,3
5,155,104,0.06531249813269824,9
3,150,28,0.06525000225519761,8
3,67,43,0.06525000074179843,12
2,60,94,0.06524999858811498,8
2,74,72,0.06524999439716339,1
3,115,160,0.06521875117323361,23
2,83,168,0.06506250161328353,32
1,12,133,0.06506250071106479,26
3,120,167,0.06506250004167669,10
2,14,147,0.06496875046286732,83
3,120,170,0.06487500027287751,9
2,155,100,0.06471874933049548,62
4,83,168,0.06468749942723662,22
4,75,23,0.06468749907799065,9
5,119,152,0.0643749987357296,12
3,4,13,0.06434375105891377,25
1,175,72,0.06434375047683716,2
1,165,72,0.06434375012759119,7
3,173,38,0.06434375001117587,12
2,3,102,0.06409374985378236,3
2,77,140,0.06356249965028837,10
2,4,97,0.06350000073143747,27
2,176,99,0.06343750131782144,15
3,145,10,0.06343750120140612,45
6,64,127,0.06343750096857548,2
4,33,147,0.0634375000372529,2
2,165,41,0.06343749922234565,8
6,108,171,0.06343749910593033,1
4,51,25,0.06343749910593033,1
2,119,29,0.06343749910593033,1
4,150,72,0.06343749910593033,4
3,51,167,0.06343749910593033,1
4,20,41,0.06343749910593033,1
4,79,159,0.06343749910593033,4
4,51,168,0.06343749910593033,4
4,79,147,0.06343749910593033,5
2,74,41,0.06343749910593033,1
4,1,28,0.06343749910593033,2
4,115,72,0.06343749910593033,3
4,173,41,0.06343749910593033,4
6,156,104,0.06343749910593033,1
4,64,167,0.06343749817460775,6
4,39,152,0.06343749817460775,5
4,86,141,0.06343749817460775,7
4,65,93,0.06343749817460775,7
4,4,104,0.06343749817460775,7
4,3,104,0.06343749817460775,6
4,137,43,0.06343749817460775,7
4,79,160,0.06343749817460775,6
4,18,162,0.06343749817460775,7
4,2,58,0.06343749817460775,7
5,145,170,0.06343749817460775,7
4,64,170,0.06343749817460775,6
4,86,128,0.06343749817460775,6
5,74,130,0.06343749817460775,6
6,14,162,0.06281250150641426,4
5,155,92,0.06281249824678525,12
2,18,160,0.06253125134389848,32
3,21,28,0.06253124959766865,8
2,39,160,0.06253124959766865,15
2,19,147,0.062531249364838,17
1,156,96,0.06215625209733844,7
2,2,97,0.06196875081514008,17
5,2,160,0.06187499826774001,14
1,1,152,0.06171874894062057,11
2,27,170,0.061625001253560185,17
3,65,26,0.06162499968195334,4
2,60,148,0.06162499962374568,19
3,121,23,0.061593749560415745,19
5,0,95,0.06124999898020178,7
3,51,45,0.0612187534570694,2
2,4,127,0.060999998822808266,2
3,18,170,0.060968750389292836,33
2,33,160,0.060718751046806574,10
3,155,95,0.06059375128825195,35
5,173,95,0.06031249824445695,13
4,119,167,0.060000001394655555,4
5,2,0,0.060000000055879354,2
4,87,0,0.060000000055879354,2
4,1,148,0.05999999918276444,8
4,4,163,0.05999999865889549,1
5,3,167,0.05999999865889549,1
4,5,167,0.05999999865889549,1
4,5,170,0.05999999865889549,1
4,3,163,0.05999999865889549,1
5,4,148,0.05999999865889549,1
5,113,170,0.05999999830964953,12
4,150,94,0.05999999830964953,8
5,119,147,0.05999999830964953,4
4,3,63,0.05999999830964953,10
5,119,168,0.05999999830964953,10
1,3,13,0.05981250072363764,28
2,74,43,0.05981249985052273,10
3,155,98,0.05978125092224218,56
1,86,140,0.05909375156625174,10
4,2,63,0.059062498330604285,9
1,4,71,0.05890625104075298,23
1,18,170,0.05890624993480742,3
3,67,41,0.058906249701976776,1
2,64,170,0.05890624935273081,9
3,87,167,0.05881249962840229,10
3,155,90,0.058718751766718924,46
3,19,159,0.058406250551342964,16
3,1,171,0.05818750034086406,7
3,1,161,0.0581874989438802,5
4,121,126,0.05812499957391992,22
5,120,147,0.05812499922467396,6
5,120,152,0.05812499893363565,12
1,176,125,0.0579999991459772,8
2,144,23,0.05774999961431604,94
4,73,23,0.057499999238643795,6
3,86,90,0.05737499985843897,3
4,83,0,0.057187500467989594,10
4,74,94,0.05718749947845936,2
4,4,110,0.0571874983725138,9
3,155,58,0.057093751325737685,50
3,119,28,0.0570937511511147,2
1,3,38,0.05709375080186874,4
2,60,127,0.05709374987054616,15
3,144,72,0.0570937498123385,26
3,165,38,0.057093749463092536,18
3,155,100,0.056937500325147994,64
1,88,140,0.05687499919440597,20
5,2,92,0.056562499317806214,10
5,119,162,0.05656249838648364,12
2,173,125,0.0564374994719401,44
4,2,102,0.05624999850988388,3
1,3,10,0.05618750071153045,23
2,3,58,0.05618750030407682,18
3,145,152,0.056187499314546585,2
2,86,151,0.05618749902350828,8
3,136,94,0.05612500045390334,13
5,154,95,0.055937498866114765,19
3,155,125,0.055843750611529686,31
4,4,125,0.05562499933876097,11
4,3,125,0.05562499933876097,12
3,1,127,0.05531250138301402,11
6,14,43,0.055312499520368874,7
2,51,162,0.05528125027194619,5
2,86,132,0.055281249806284904,8
3,138,102,0.055218751047505066,10
2,155,93,0.055031251249602064,27
1,2,81,0.05499999859603122,29
3,149,94,0.05490625003585592,12
2,2,123,0.054812499845866114,15
3,155,127,0.05468749953433871,15
3,165,10,0.05437500175321475,45
2,33,168,0.05437500076368451,4
1,2,38,0.05437500076368451,4
3,149,28,0.05437500070547685,14
6,118,104,0.054375000298023224,1
3,0,72,0.054375000298023224,1
4,146,41,0.054375000298023224,1
6,108,84,0.054375000298023224,1
3,49,167,0.054375000298023224,1
4,51,147,0.054375000298023224,1
1,19,160,0.0543749998905696,9
4,12,94,0.054374998435378075,6
4,2,104,0.054374998435378075,6
4,33,152,0.054374998435378075,4
4,65,153,0.054374998435378075,6
4,60,132,0.054374998435378075,6
4,150,61,0.054374998435378075,4
4,86,102,0.054374998435378075,6
5,117,167,0.054374998435378075,3
4,112,140,0.054374998435378075,6
4,145,43,0.054374998435378075,6
5,74,161,0.054374998435378075,5
4,117,140,0.054374998435378075,3
4,86,153,0.054374998435378075,5
3,175,38,0.05437499802792445,7
3,4,99,0.054312500345986336,25
3,142,167,0.05431250008405186,59
1,173,140,0.053999999072402716,4
3,65,151,0.053468750207684934,20
3,4,11,0.05346874997485429,26
2,165,43,0.05346874985843897,23
2,39,168,0.05346874939277768,7
2,155,97,0.05328125067171641,32
3,19,127,0.053187500074272975,15
2,155,123,0.05315624915238004,18
1,119,140,0.053000002168118954,4
2,145,126,0.0527812494256068,20
3,2,98,0.052750001399545,23
2,113,23,0.05256250174716115,4
2,175,41,0.05256249848753214,2
2,74,81,0.052562497556209564,1
2,4,123,0.05253124983573798,19
6,115,22,0.052500001911539584,6
3,156,94,0.052000000956468284,7
4,2,162,0.05187499854946509,8
3,4,102,0.05184374924283475,3
1,155,94,0.05181250150781125,4
3,39,147,0.05165625154040754,4
3,19,168,0.05159374978393316,16
6,119,22,0.05156250111758709,2
4,83,159,0.05156249937135726,15
3,173,93,0.05140625072817784,27
2,75,167,0.05115624883910641,23
3,3,148,0.051000000443309546,2
5,75,160,0.05093749886145815,23
5,2,93,0.05093749857041985,11
5,88,147,0.05093749857041985,11
3,3,99,0.050781250873114914,20
3,149,71,0.05075000034412369,25
6,135,22,0.050625001022126526,11
2,3,63,0.050531248620245606,11
5,173,170,0.05000000074505806,1
2,0,0,0.05000000074505806,2
5,4,170,0.05000000074505806,1
5,3,168,0.05000000074505806,1
4,2,122,0.04999999946448952,4
4,119,140,0.04999999888241291,2
5,146,127,0.04999999888241291,2
5,154,123,0.04999999888241291,22
5,0,159,0.04999999888241291,2
5,154,104,0.04999999870778993,31
5,3,98,0.049999998591374606,10
5,120,168,0.049999998591374606,8
4,120,170,0.049999998591374606,4
5,2,168,0.049999998591374606,6
5,119,159,0.049999998591374606,8
5,156,93,0.049999998591374606,8
4,120,167,0.049999998591374606,4
5,137,94,0.049999998591374606,8
5,175,123,0.049999998591374606,6
5,175,93,0.049999998591374606,10
5,0,122,0.049999998591374606,4
5,150,94,0.049999998591374606,8
3,156,61,0.049843750486616045,8
1,175,23,0.049718749942258,10
4,77,93,0.049687499878928065,3
4,88,0,0.049374999187421054,5
5,121,91,0.04906249878695235,6
5,155,90,0.049062498612329364,8
5,155,122,0.049062498612329364,7
1,1,159,0.049000002385582775,4
3,87,170,0.048999999882653356,8
3,2,0,0.048999998485669494,2
3,33,162,0.04893749998882413,9
2,18,147,0.048937499755993485,13
3,1,72,0.04893749952316284,1
3,21,41,0.04893749952316284,2
2,2,95,0.04868749929300975,19
5,175,102,0.048124998807907104,3
3,3,102,0.04812499869149178,3
2,1,61,0.04803125164471567,4
3,79,160,0.04803124978207052,15
2,60,133,0.04803124978207052,21
2,9,152,0.04803124931640923,13
2,9,147,0.04803124867612496,16
3,175,127,0.04800000041723251,4
2,2,159,0.04799999913666397,4
3,142,170,0.04790624980523717,50
2,74,140,0.04725000113830902,25
3,154,99,0.04725000070175156,26
3,138,81,0.047249999712221324,186
5,4,97,0.04718749865423888,4
5,88,127,0.04718749865423888,6
3,137,61,0.047125000739470124,15
1,4,38,0.04712500056484714,4
2,116,168,0.047125000157393515,12
2,116,152,0.04712499980814755,16
3,156,28,0.047124998236540705,7
3,116,167,0.047062500030733645,12
3,4,110,0.04690625172224827,33
3,138,93,0.04678124992642552,80
1,165,96,0.04668750017299317,14
3,120,85,0.04659375175833702,1
2,4,95,0.04659375047776848,26
5,1,151,0.04656249895924702,9
2,87,162,0.04646874903119169,11
2,173,92,0.046218750765547156,19
3,65,132,0.04621875041630119,20
2,79,147,0.04621874960139394,8
2,27,167,0.046218749368563294,11
2,120,167,0.046156248077750206,8
2,87,159,0.04600000075879507,4
3,173,82,0.045593751478008926,25
2,74,61,0.04531250195577741,4
6,64,159,0.04531250149011612,1
4,1,103,0.04531250149011612,1
6,64,167,0.04531250149011612,1
6,4,28,0.04531250149011612,1
6,145,28,0.04531250149011612,1
6,175,28,0.04531250149011612,1
4,145,140,0.04531249962747097,2
4,64,90,0.04531249962747097,3
4,87,171,0.04531249962747097,2
4,113,23,0.04531249962747097,3
4,155,41,0.04531249962747097,3
1,165,61,0.045312499394640326,6
4,2,92,0.045312498696148396,5
4,1,161,0.045312498696148396,3
5,86,102,0.045312498696148396,5
4,138,61,0.045312498696148396,4
4,175,28,0.045312498696148396,4
4,73,72,0.045312498696148396,2
4,176,104,0.045312498696148396,5
4,51,152,0.045312498696148396,3
4,121,61,0.045312498696148396,4
5,1,130,0.045312498696148396,4
4,137,61,0.045312498696148396,4
4,64,140,0.045312498696148396,4
4,154,58,0.045312498696148396,5
4,60,151,0.045312498696148396,5
4,175,71,0.045312498696148396,5
5,88,171,0.045312498696148396,3
4,154,104,0.045312498696148396,5
3,116,170,0.045062500052154064,11
6,14,123,0.044999998062849045,1
5,74,147,0.04468749894294888,35
2,1,162,0.04443750047357753,13
3,149,43,0.044406251050531864,31
2,173,38,0.04440625011920929,10
2,155,38,0.04440624942071736,10
5,154,97,0.044374998775310814,21
5,75,159,0.0440624991315417,14
3,145,94,0.0439999996451661,3
4,87,162,0.04374999873107299,7
1,27,140,0.043500000960193574,13
2,39,152,0.04350000061094761,11
2,176,102,0.04350000061094761,2
3,60,167,0.04350000014528632,8
3,36,147,0.04349999874830246,1
3,51,170,0.04349999874830246,1
3,4,63,0.04337500041583553,14
1,12,132,0.04312500078231096,12
2,2,168,0.04299999971408397,8
3,2,127,0.04299999959766865,2
3,155,22,0.04287500024656765,325
3,12,63,0.042843750066822395,74
2,116,160,0.042593750869855285,17
2,155,92,0.042593750171363354,13
3,136,41,0.042593749705702066,5
4,145,81,0.04249999922467396,17
4,138,23,0.04249999881722033,22
2,3,127,0.041999999433755875,2
1,154,94,0.04193750082049519,6
4,88,170,0.04187499970430508,6
3,75,28,0.04168750159442425,2
3,112,23,0.0416874997317791,4
3,173,41,0.04168749786913395,4
3,3,123,0.04153125127777457,11
2,173,90,0.04146875109290704,78
3,19,162,0.0414687491429504,14
3,113,140,0.04134375111607369,26
1,2,94,0.04100000113248825,1
5,155,140,0.04093749908497557,5
5,76,167,0.04093749885214493,9
3,0,28,0.04078125208616257,1
2,86,148,0.040781251271255314,9
2,173,13,0.04078125115483999,18
1,19,153,0.04078124981606379,4
2,64,167,0.04078124859370291,7
3,4,123,0.040531250764615834,11
1,120,140,0.040406251209788024,3
3,154,127,0.040156249815481715,11
2,115,170,0.040124999679392204,17
3,154,97,0.040031248892773874,26
5,3,148,0.03999999910593033,1
4,2,127,0.03999999910593033,2
5,5,159,0.03999999910593033,1
5,4,0,0.03999999910593033,1
5,0,170,0.03999999910593033,1
5,175,163,0.03999999910593033,1
5,154,148,0.03999999910593033,1
5,138,94,0.039999998873099685,8
4,1,127,0.039999998873099685,4
5,1,132,0.039999998873099685,8
5,2,122,0.039999998873099685,2
5,2,123,0.039999998873099685,6
4,145,94,0.039999998873099685,4
2,155,125,0.039937500696396455,27
2,173,71,0.0398750010645017,13
3,1,41,0.03987500071525574,1
2,79,160,0.03987500013317913,14
2,51,168,0.03987499978393316,4
3,65,94,0.03987499978393316,7
2,1,43,0.03987499966751784,9
4,74,170,0.039687498996499926,23
4,14,160,0.039687498996499926,24
4,150,23,0.039687498880084604,17
3,4,125,0.03953125112457201,16
4,165,126,0.039374999585561454,22
